"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"14041795","JJ504762","2025-11-28T10:07:00.000","075XX S STONY ISLAND AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false","0411","004","8","43","06","1188123","1855151","2025","2025-12-06T15:41:51.000","41.757614433","-87.586115266","
,  
(41.757614433, -87.586115266)"
"14046569","JJ510827","2025-11-28T10:00:00.000","046XX S MICHIGAN AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0215","002","3","38","05","1177938","1874249","2025","2025-12-06T15:41:51.000","41.810257961","-87.622863301","
,  
(41.810257961, -87.622863301)"
"14044705","JJ508577","2025-11-28T10:00:00.000","044XX S DR MARTIN LUTHER KING JR DR","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0215","002","3","38","06","1179604","1875566","2025","2025-12-06T15:41:51.000","41.813833962","-87.616712397","
,  
(41.813833962, -87.616712397)"
"14042450","JJ505607","2025-11-28T10:00:00.000","035XX S NORMAL AVE","0810","THEFT","OVER $500","STREET","false","false","0915","009","11","60","06","1173536","1881550","2025","2025-12-06T15:41:51.000","41.830391308","-87.638792727","
,  
(41.830391308, -87.638792727)"
"14041782","JJ504844","2025-11-28T09:59:00.000","054XX W POTOMAC AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","true","2532","025","37","25","04A","1139715","1908121","2025","2025-12-06T15:41:51.000","41.903989049","-87.762235796","
,  
(41.903989049, -87.762235796)"
"14041774","JJ504740","2025-11-28T09:56:00.000","043XX N RICHMOND ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1724","017","33","16","14","1155932","1928776","2025","2025-12-06T15:41:51.000","41.96035619","-87.702107704","
,  
(41.96035619, -87.702107704)"
"14041646","JJ504773","2025-11-28T09:52:00.000","067XX S DR MARTIN LUTHER KING JR DR","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0322","003","6","69","14","1180076","1860574","2025","2025-12-06T15:41:51.000","41.772683728","-87.615440298","
,  
(41.772683728, -87.615440298)"
"14041713","JJ504739","2025-11-28T09:50:00.000","096XX S WENTWORTH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0511","005","9","49","08B","1176644","1841089","2025","2025-12-06T15:41:51.000","41.719292437","-87.628605976","
,  
(41.719292437, -87.628605976)"
"14041808","JJ504779","2025-11-28T09:49:00.000","009XX N HOMAN AVE","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","ABANDONED BUILDING","false","false","1121","011","27","23","18","1153539","1905998","2025","2025-12-06T15:41:51.000","41.897899566","-87.711512905","
,  
(41.897899566, -87.711512905)"
"14043773","JJ504719","2025-11-28T09:45:00.000","028XX W HARRISON ST","5011","OTHER OFFENSE","LICENSE VIOLATION","SMALL RETAIL STORE","false","false","1135","011","28","27","26","1157633","1897242","2025","2025-12-06T15:41:51.000","41.873789876","-87.696714581","
,  
(41.873789876, -87.696714581)"
"14041705","JJ504755","2025-11-28T09:45:00.000","0000X E HUBBARD ST","0460","BATTERY","SIMPLE","RESTAURANT","false","false","1834","018","42","8","08B","1176510","1903326","2025","2025-12-06T15:41:51.000","41.890079607","-87.627224029","
,  
(41.890079607, -87.627224029)"
"14041716","JJ504749","2025-11-28T09:38:00.000","033XX W AUGUSTA BLVD","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","STREET","true","false","1121","011","36","23","04A","1154043","1906463","2025","2025-12-06T15:41:51.000","41.899165531","-87.709649338","
,  
(41.899165531, -87.709649338)"
"14045702","JJ509793","2025-11-28T09:30:00.000","027XX W MONROE ST","0880","THEFT","PURSE-SNATCHING","STREET","false","false","1125","011","27","27","06","1158086","1899573","2025","2025-12-06T15:41:51.000","41.880177133","-87.694987726","
,  
(41.880177133, -87.694987726)"
"14041903","JJ504996","2025-11-28T09:18:00.000","054XX W POTOMAC AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","APARTMENT","false","true","2532","025","37","25","06","1139715","1908121","2025","2025-12-06T15:41:51.000","41.903989049","-87.762235796","
,  
(41.903989049, -87.762235796)"
"14041675","JJ504718","2025-11-28T09:18:00.000","088XX S INDIANA AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","true","0632","006","6","44","06","1179142","1846338","2025","2025-12-06T15:41:51.000","41.733639879","-87.619297162","
,  
(41.733639879, -87.619297162)"
"14042088","JJ504920","2025-11-28T09:03:00.000","033XX N ASHLAND AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1922","019","32","6","06","1165066","1922064","2025","2025-12-06T15:41:51.000","41.941748603","-87.668718084","
,  
(41.941748603, -87.668718084)"
"14041767","JJ504881","2025-11-28T09:01:00.000","073XX S VINCENNES AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESTAURANT","false","false","0731","007","6","69","14","1176153","1856345","2025","2025-12-06T15:41:51.000","41.761167835","-87.629947633","
,  
(41.761167835, -87.629947633)"
"14042289","JJ504917","2025-11-28T09:00:00.000","082XX S PEORIA ST","0810","THEFT","OVER $500","STREET","false","false","0613","006","17","71","06","1171742","1850255","2025","2025-12-06T15:41:51.000","41.744553927","-87.64629246","
,  
(41.744553927, -87.64629246)"
"14041825","JJ504936","2025-11-28T09:00:00.000","008XX N SACRAMENTO BLVD","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1211","012","27","23","07","1156075","1905319","2025","2025-12-06T15:41:51.000","41.895985512","-87.702216735","
,  
(41.895985512, -87.702216735)"
"14042372","JJ504986","2025-11-28T09:00:00.000","104XX S HALE AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","RESIDENCE - GARAGE","false","false","2212","022","19","72","14","1165676","1835379","2025","2025-12-06T15:41:51.000","41.703862624","-87.668939776","
,  
(41.703862624, -87.668939776)"
"14041847","JJ504938","2025-11-28T09:00:00.000","055XX S WOODLAWN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0235","002","5","41","14","1185165","1868610","2025","2025-12-06T15:41:51.000","41.794617111","-87.596533202","
,  
(41.794617111, -87.596533202)"
"14042107","JJ505104","2025-11-28T09:00:00.000","041XX N KEYSTONE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","1722","017","39","16","14","1148550","1927186","2025","2025-12-06T15:41:51.000","41.956139121","-87.729288923","
,  
(41.956139121, -87.729288923)"
"14044014","JJ507818","2025-11-28T09:00:00.000","046XX N LAMON AVE","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false","1623","016","45","15","06","1142855","1930660","2025","2025-12-06T15:41:51.000","41.965780315","-87.750138445","
,  
(41.965780315, -87.750138445)"
"14041778","JJ504790","2025-11-28T09:00:00.000","063XX S KEDZIE AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","true","0823","008","14","66","06","1156149","1862215","2025","2025-12-06T15:41:51.000","41.777701473","-87.703106505","
,  
(41.777701473, -87.703106505)"
"14041772","JJ504894","2025-11-28T09:00:00.000","023XX W 91ST ST","0820","THEFT","$500 AND UNDER","STREET","false","false","2221","022","19","72","06","1162446","1844245","2025","2025-12-06T15:41:51.000","41.728260173","-87.680521334","
,  
(41.728260173, -87.680521334)"
"14041760","JJ504777","2025-11-28T09:00:00.000","036XX W 25TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1013","010","22","30","08B","1152295","1887147","2025","2025-12-06T15:41:51.000","41.846194994","-87.716579511","
,  
(41.846194994, -87.716579511)"
"14044564","JJ508423","2025-11-28T08:58:00.000","044XX S DR MARTIN LUTHER KING JR DR","0820","THEFT","$500 AND UNDER","RESIDENCE - YARD (FRONT / BACK)","false","false","0215","002","3","38","06","1179604","1875566","2025","2025-12-06T15:41:51.000","41.813833962","-87.616712397","
,  
(41.813833962, -87.616712397)"
"14041648","JJ504660","2025-11-28T08:30:00.000","0000X S STATE ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","0112","001","34","32","06","1176389","1900278","2025","2025-12-06T15:41:51.000","41.88171846","-87.627760426","
,  
(41.88171846, -87.627760426)"
"14047228","JJ511792","2025-11-28T08:30:00.000","065XX S DR MARTIN LUTHER KING JR DR","0810","THEFT","OVER $500","SIDEWALK","false","false","0312","003","20","69","06","1180047","1861654","2025","2025-12-07T15:41:23.000","41.775648021","-87.615513559","
,  
(41.775648021, -87.615513559)"
"14041730","JJ504705","2025-11-28T08:20:00.000","005XX S CENTRAL AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","VACANT LOT / LAND","false","true","1513","015","29","25","26","1139141","1897035","2025","2025-12-06T15:41:51.000","41.873578134","-87.764614167","
,  
(41.873578134, -87.764614167)"
"14042100","JJ505122","2025-11-28T08:15:00.000","012XX S WABASH AVE","0810","THEFT","OVER $500","CTA BUS STOP","false","false","0131","001","34","33","06","1176963","1894850","2025","2025-12-06T15:41:51.000","41.866810739","-87.625817031","
,  
(41.866810739, -87.625817031)"
"14041640","JJ504667","2025-11-28T08:06:00.000","006XX N MICHIGAN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","STREET","true","false","1834","018","42","8","14","1177323","1904448","2025","2025-12-06T15:41:51.000","41.893140033","-87.624204307","
,  
(41.893140033, -87.624204307)"
"14041624","JJ504659","2025-11-28T08:04:00.000","046XX W VAN BUREN ST","0560","ASSAULT","SIMPLE","APARTMENT","false","false","1131","011","24","25","08A","1145470","1897620","2025","2025-12-06T15:41:51.000","41.875066021","-87.741362098","
,  
(41.875066021, -87.741362098)"
"14041681","JJ504751","2025-11-28T08:00:00.000","023XX W 24TH PL","0810","THEFT","OVER $500","APARTMENT","false","false","1034","010","25","31","06","1161147","1887693","2025","2025-12-06T15:41:51.000","41.847514235","-87.684077974","
,  
(41.847514235, -87.684077974)"
"14041670","JJ504679","2025-11-28T08:00:00.000","012XX S MICHIGAN AVE","1220","DECEPTIVE PRACTICE","THEFT OF LOST / MISLAID PROPERTY","OTHER (SPECIFY)","false","false","0131","001","34","33","11","1177419","1894900","2025","2025-12-06T15:41:51.000","41.866937617","-87.624141504","
,  
(41.866937617, -87.624141504)"
"14041653","JJ504692","2025-11-28T08:00:00.000","099XX S PEORIA ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","2232","022","21","73","08B","1172064","1839021","2025","2025-12-06T15:41:51.000","41.713719198","-87.645441572","
,  
(41.713719198, -87.645441572)"
"14041680","JJ504671","2025-11-28T08:00:00.000","071XX S MARSHFIELD AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","SIDEWALK","false","false","0735","007","17","67","03","1166576","1857461","2025","2025-12-06T15:41:51.000","41.764439819","-87.665016252","
,  
(41.764439819, -87.665016252)"
"14041638","JJ504662","2025-11-28T08:00:00.000","075XX N ROGERS AVE","0479","BATTERY","AGGRAVATED - HANDS, FISTS, FEET, SERIOUS INJURY","APARTMENT","true","true","2422","024","49","1","04B","1164594","1950102","2025","2025-12-06T15:41:51.000","42.018695845","-87.669654419","
,  
(42.018695845, -87.669654419)"
"14041623","JJ504657","2025-11-28T07:50:00.000","001XX W LAKE ST","0460","BATTERY","SIMPLE","CTA PLATFORM","false","false","0122","001","42","32","08B","1175301","1901735","2025","2025-12-06T15:41:51.000","41.885741029","-87.631711749","
,  
(41.885741029, -87.631711749)"
"14041620","JJ504669","2025-11-28T07:43:00.000","008XX E 64TH PL","1310","CRIMINAL DAMAGE","TO PROPERTY","ALLEY","false","false","0312","003","20","42","14","1183110","1862429","2025","2025-12-06T15:41:51.000","41.777703986","-87.604260947","
,  
(41.777703986, -87.604260947)"
"14041619","JJ504712","2025-11-28T07:30:00.000","011XX W MORSE AVE","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","VEHICLE - COMMERCIAL","false","false","2431","024","49","1","06","1167122","1946223","2025","2025-12-06T15:41:51.000","42.007997656","-87.660464014","
,  
(42.007997656, -87.660464014)"
"14041657","JJ504672","2025-11-28T07:29:00.000","038XX W 77TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0833","008","18","70","08B","1151863","1853124","2025","2025-12-06T15:41:51.000","41.752839411","-87.719057234","
,  
(41.752839411, -87.719057234)"
"14041630","JJ504677","2025-11-28T07:27:00.000","030XX E 80TH PL","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0422","004","7","46","14","1197779","1852175","2025","2025-12-06T15:41:51.000","41.749212483","-87.550827219","
,  
(41.749212483, -87.550827219)"
"14045763","JJ509924","2025-11-28T07:03:00.000","007XX E 82ND ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","true","0631","006","6","44","08A","1182500","1850786","2025","2025-12-06T15:41:51.000","41.745768584","-87.606857665","
,  
(41.745768584, -87.606857665)"
"14045315","JJ509176","2025-11-28T07:00:00.000","103XX S PEORIA ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE","false","false","2232","022","21","73","05","1172139","1836315","2025","2025-12-06T15:41:51.000","41.706291886","-87.645246088","
,  
(41.706291886, -87.645246088)"
"14042196","JJ505408","2025-11-28T07:00:00.000","001XX N DEARBORN ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","0111","001","42","32","07","1175908","1901610","2025","2025-12-06T15:41:51.000","41.885384381","-87.629486511","
,  
(41.885384381, -87.629486511)"
"14041636","JJ504646","2025-11-28T07:00:00.000","043XX N CLARENDON AVE","0460","BATTERY","SIMPLE","APARTMENT","false","true","1915","019","46","3","08B","1170129","1929242","2025","2025-12-06T15:41:51.000","41.961336068","-87.64989918","
,  
(41.961336068, -87.64989918)"
"14041584","JJ504637","2025-11-28T06:47:00.000","107XX S CALUMET AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0513","005","9","49","14","1180484","1833773","2025","2025-12-06T15:41:51.000","41.699129254","-87.614764957","
,  
(41.699129254, -87.614764957)"
"14043794","JJ507560","2025-11-28T06:45:00.000","016XX W CHASE AVE","0890","THEFT","FROM BUILDING","APARTMENT","false","false","2423","024","49","1","06","1164302","1948327","2025","2025-12-06T15:41:51.000","42.013831423","-87.670779489","
,  
(42.013831423, -87.670779489)"
"14041994","JJ504998","2025-11-28T06:45:00.000","013XX W FULTON ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1215","012","27","28","07","1167599","1901998","2025","2025-12-06T15:41:51.000","41.886632038","-87.659987308","
,  
(41.886632038, -87.659987308)"
"14041592","JJ504632","2025-11-28T06:34:00.000","008XX W 31ST ST","0560","ASSAULT","SIMPLE","CHA APARTMENT","true","true","0913","009","11","60","08A","1170936","1884309","2025","2025-12-06T15:41:51.000","41.838019542","-87.648251422","
,  
(41.838019542, -87.648251422)"
"14042169","JJ505378","2025-11-28T06:30:00.000","022XX S HALSTED ST","0460","BATTERY","SIMPLE","RESIDENCE","false","false","1235","012","25","31","08B","1171378","1889457","2025","2025-12-06T15:41:51.000","41.852136407","-87.646478446","
,  
(41.852136407, -87.646478446)"
"14041610","JJ504631","2025-11-28T06:30:00.000","007XX N TRUMBULL AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1121","011","27","23","07","1153245","1904776","2025","2025-12-06T15:41:51.000","41.894552122","-87.712625215","
,  
(41.894552122, -87.712625215)"
"14041576","JJ504633","2025-11-28T06:30:00.000","105XX S HALE AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","APARTMENT","false","true","2212","022","19","72","04A","1165619","1834676","2025","2025-12-06T15:41:51.000","41.701934682","-87.669168353","
,  
(41.701934682, -87.669168353)"
"14041801","JJ504639","2025-11-28T06:26:00.000","060XX N WINTHROP AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","APARTMENT","false","true","2433","024","48","77","07","1167770","1940155","2025","2025-12-06T15:41:51.000","41.991332957","-87.658255906","
,  
(41.991332957, -87.658255906)"
"14041586","JJ504638","2025-11-28T06:09:00.000","023XX E 93RD ST","1320","CRIMINAL DAMAGE","TO VEHICLE","HOSPITAL BUILDING / GROUNDS","false","false","0413","004","7","48","14","1193360","1843756","2025","2025-12-06T15:41:51.000","41.726219145","-87.567294437","
,  
(41.726219145, -87.567294437)"
"14042292","JJ504635","2025-11-28T06:02:00.000","021XX W 83RD ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE - GARAGE","false","false","0614","006","18","71","14","1163645","1849590","2025","2025-12-06T15:41:51.000","41.74290264","-87.675979588","
,  
(41.74290264, -87.675979588)"
"14042061","JJ505325","2025-11-28T06:00:00.000","032XX W WARREN BLVD","1320","CRIMINAL DAMAGE","TO VEHICLE","OTHER (SPECIFY)","false","false","1123","011","28","27","14","1154699","1900161","2025","2025-12-06T15:41:51.000","41.881859121","-87.707408706","
,  
(41.881859121, -87.707408706)"
"14041779","JJ504832","2025-11-28T06:00:00.000","055XX S ELLIS AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0235","002","5","41","14","1183850","1868400","2025","2025-12-06T15:41:51.000","41.79407168","-87.601361776","
,  
(41.79407168, -87.601361776)"
"14043370","JJ507087","2025-11-28T06:00:00.000","060XX S LOOMIS BLVD","0810","THEFT","OVER $500","STREET","false","false","0713","007","16","67","06","1168030","1864703","2025","2025-12-06T15:41:51.000","41.784281659","-87.659478975","
,  
(41.784281659, -87.659478975)"
"14042318","JJ504625","2025-11-28T06:00:00.000","004XX W 76TH ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","APARTMENT","false","false","0621","006","6","69","04A","1174444","1854530","2025","2025-12-06T15:41:51.000","41.756225433","-87.636265116","
,  
(41.756225433, -87.636265116)"
"14041579","JJ504629","2025-11-28T05:58:00.000","047XX W FIFTH AVE","1506","PROSTITUTION","SOLICIT ON PUBLIC WAY","STREET","false","false","1131","011","24","25","16","1144767","1895254","2025","2025-12-06T15:41:51.000","41.868586699","-87.7440029","
,  
(41.868586699, -87.7440029)"
"14041580","JJ504630","2025-11-28T05:55:00.000","027XX S INDIANA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true","0133","001","4","35","08B","1178044","1886556","2025","2025-12-06T15:41:51.000","41.844026941","-87.622100808","
,  
(41.844026941, -87.622100808)"
"14042522","JJ505840","2025-11-28T05:30:00.000","023XX E 93RD ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0413","004","7","48","14","1193360","1843756","2025","2025-12-06T15:41:51.000","41.726219145","-87.567294437","
,  
(41.726219145, -87.567294437)"
"14041614","JJ504674","2025-11-28T05:30:00.000","0000X E 75TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","STREET","false","false","0623","006","6","69","14","1177752","1855282","2025","2025-12-06T15:41:51.000","41.758214815","-87.624119338","
,  
(41.758214815, -87.624119338)"
"14041695","JJ504767","2025-11-28T05:30:00.000","053XX S PRINCETON AVE","0710","THEFT","THEFT FROM MOTOR VEHICLE","STREET","false","false","0935","009","20","37","06","1175195","1869460","2025","2025-12-06T15:41:51.000","41.797178266","-87.633067324","
,  
(41.797178266, -87.633067324)"
"14041725","JJ504623","2025-11-28T05:20:00.000","002XX N KILBOURN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","1113","011","28","26","08B","1146357","1900754","2025","2025-12-06T15:41:51.000","41.883649253","-87.738025545","
,  
(41.883649253, -87.738025545)"
"14041682","JJ504717","2025-11-28T05:19:00.000","003XX E 63RD ST","1330","CRIMINAL TRESPASS","TO LAND","CTA PARKING LOT / GARAGE / OTHER PROPERTY","false","false","0312","003","20","69","26","1179262","1863302","2025","2025-12-06T15:41:51.000","41.780188244","-87.618341034","
,  
(41.780188244, -87.618341034)"
"14041582","JJ504619","2025-11-28T05:10:00.000","015XX W 70TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0734","007","17","67","08B","1167099","1858304","2025","2025-12-06T15:41:51.000","41.766741956","-87.663075242","
,  
(41.766741956, -87.663075242)"
"14042113","JJ504912","2025-11-28T05:00:00.000","028XX W MONTROSE AVE","0820","THEFT","$500 AND UNDER","STREET","false","false","1724","017","33","14","06","1156834","1929108","2025","2025-12-06T15:41:51.000","41.961248936","-87.698782465","
,  
(41.961248936, -87.698782465)"
"14042406","JJ505617","2025-11-28T05:00:00.000","092XX S STONY ISLAND AVE","0281","CRIMINAL SEXUAL ASSAULT","NON-AGGRAVATED","HOTEL / MOTEL","false","false","0413","004","8","48","02","1188516","1844213","2025","2025-12-06T15:41:51.000","41.727590123","-87.585023579","
,  
(41.727590123, -87.585023579)"
"14042158","JJ505114","2025-11-28T05:00:00.000","027XX S INDIANA AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0133","001","4","35","08B","1178044","1886556","2025","2025-12-06T15:41:51.000","41.844026941","-87.622100808","
,  
(41.844026941, -87.622100808)"
"14041594","JJ504617","2025-11-28T04:49:00.000","060XX W LAWRENCE AVE","1710","OFFENSE INVOLVING CHILDREN","ENDANGERING LIFE / HEALTH OF CHILD","APARTMENT","true","true","1622","016","41","15","20","1135277","1931280","2025","2025-12-06T15:41:51.000","41.967619813","-87.777986884","
,  
(41.967619813, -87.777986884)"
"14041569","JJ504616","2025-11-28T04:30:00.000","087XX S BUFFALO AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","0424","004","10","46","08B","1199561","1847603","2025","2025-12-06T15:41:51.000","41.736621934","-87.544451017","
,  
(41.736621934, -87.544451017)"
"14042674","JJ506144","2025-11-28T04:30:00.000","043XX W CORNELIA AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1731","017","30","16","14","1146968","1922916","2025","2025-12-06T15:41:51.000","41.944452342","-87.735214344","
,  
(41.944452342, -87.735214344)"
"14041911","JJ505048","2025-11-28T04:30:00.000","072XX S TALMAN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","0831","008","18","66","14","1159963","1856454","2025","2025-12-06T15:41:51.000","41.7618149","-87.689282376","
,  
(41.7618149, -87.689282376)"
"14041546","JJ504607","2025-11-28T04:24:00.000","091XX S COTTAGE GROVE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","HOTEL / MOTEL","false","true","0633","006","8","44","08B","1183159","1844621","2025","2025-12-06T15:41:51.000","41.728835841","-87.604634255","
,  
(41.728835841, -87.604634255)"
"14041570","JJ504614","2025-11-28T04:18:00.000","031XX W 111TH ST","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","2211","022","19","74","05","1157197","1830837","2025","2025-12-06T15:41:51.000","41.691573848","-87.700110821","
,  
(41.691573848, -87.700110821)"
"14041723","JJ504611","2025-11-28T04:14:00.000","044XX W WASHINGTON BLVD","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","1113","011","28","26","08B","1146721","1900124","2025","2025-12-06T15:41:51.000","41.881913524","-87.736704976","
,  
(41.881913524, -87.736704976)"
"14041555","JJ504609","2025-11-28T04:10:00.000","024XX W 103RD ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","2211","022","19","72","06","1161995","1836267","2025","2025-12-06T15:41:51.000","41.706376588","-87.682394407","
,  
(41.706376588, -87.682394407)"
"14041840","JJ504984","2025-11-28T04:00:00.000","072XX S RICHMOND ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0831","008","18","66","07","1157961","1856417","2025","2025-12-06T15:41:51.000","41.761754265","-87.696620986","
,  
(41.761754265, -87.696620986)"
"14041600","JJ504645","2025-11-28T04:00:00.000","034XX W OHIO ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","1121","011","27","23","07","1153380","1903787","2025","2025-12-06T15:41:51.000","41.891835528","-87.712155694","
,  
(41.891835528, -87.712155694)"
"14041650","JJ504726","2025-11-28T03:50:00.000","022XX W 81ST PL","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","0835","008","18","70","07","1162643","1850757","2025","2025-12-06T15:41:51.000","41.746126011","-87.679618483","
,  
(41.746126011, -87.679618483)"
"14041776","JJ504615","2025-11-28T03:41:00.000","068XX S INDIANA AVE","0498","BATTERY","AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY","APARTMENT","false","true","0322","003","6","69","04B","1178774","1859699","2025","2025-12-06T15:41:51.000","41.770312361","-87.620239634","
,  
(41.770312361, -87.620239634)"
"14041575","JJ504606","2025-11-28T03:40:00.000","050XX W ADAMS ST","031A","ROBBERY","ARMED - HANDGUN","APARTMENT","false","false","1533","015","28","25","03","1142878","1898863","2025","2025-12-06T15:41:51.000","41.87852563","-87.750848011","
,  
(41.87852563, -87.750848011)"
"14042507","JJ505791","2025-11-28T03:40:00.000","046XX S WALLACE ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0925","009","15","61","06","1173072","1874257","2025","2025-12-06T15:41:51.000","41.810388916","-87.640710843","
,  
(41.810388916, -87.640710843)"
"14041867","JJ505073","2025-11-28T03:30:00.000","005XX E 80TH ST","0760","BURGLARY","BURGLARY FROM MOTOR VEHICLE","STREET","false","false","0631","006","6","44","06","1181405","1852085","2025","2025-12-06T15:41:51.000","41.749358482","-87.610829954","
,  
(41.749358482, -87.610829954)"
"14042269","JJ504595","2025-11-28T03:30:00.000","061XX S INDIANA AVE","0460","BATTERY","SIMPLE","APARTMENT","false","false","0311","003","20","40","08B","1178651","1864351","2025","2025-12-06T15:41:51.000","41.783080724","-87.620549159","
,  
(41.783080724, -87.620549159)"
"14041585","JJ504605","2025-11-28T03:29:00.000","028XX N SACRAMENTO AVE","051A","ASSAULT","AGGRAVATED - HANDGUN","GAS STATION","true","false","1411","014","35","21","04A","1155890","1918664","2025","2025-12-06T15:41:51.000","41.93260903","-87.702535717","
,  
(41.93260903, -87.702535717)"
"14041511","JJ504590","2025-11-28T03:28:00.000","023XX S CENTRAL PARK AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true","1024","010","22","30","08B","1152738","1888249","2025","2025-12-06T15:41:51.000","41.849210274","-87.714924593","
,  
(41.849210274, -87.714924593)"
"14041609","JJ504598","2025-11-28T03:25:00.000","003XX W 94TH PL","0454","BATTERY","AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY","STREET","true","false","0634","006","9","49","08B","1175852","1842651","2025","2025-12-06T15:41:51.000","41.723596531","-87.63146017","
,  
(41.723596531, -87.63146017)"
"14041563","JJ504596","2025-11-28T03:20:00.000","099XX S HALSTED ST","0460","BATTERY","SIMPLE","GAS STATION","false","false","2232","022","21","73","08B","1172734","1839039","2025","2025-12-06T15:41:51.000","41.713753878","-87.642987258","
,  
(41.713753878, -87.642987258)"
"14041553","JJ504586","2025-11-28T03:10:00.000","054XX W HIRSCH ST","0560","ASSAULT","SIMPLE","APARTMENT","false","true","2532","025","37","25","08A","1139536","1908777","2025","2025-12-06T15:41:51.000","41.905792459","-87.762877293","
,  
(41.905792459, -87.762877293)"
"14041514","JJ504591","2025-11-28T03:10:00.000","045XX S WABASH AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true","0215","002","3","38","08B","1177473","1875024","2025","2025-12-06T15:41:51.000","41.812395165","-87.624545404","
,  
(41.812395165, -87.624545404)"
